# Hypersolve Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 813 | 48.516 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[10]` |
| 814 | 48.516 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[16]` |
| 815 | 48.516 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[78]` |
| 816 | 48.516 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[28]` |
| 817 | 48.506 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[100]` |
| 818 | 48.497 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[38]` |
| 819 | 48.497 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[10]` |
| 820 | 48.496 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[3]` |
| 821 | 48.486 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[18]` |
| 822 | 48.486 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[38]` |
| 823 | 48.477 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[71]` |
| 824 | 48.477 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[81]` |
| 825 | 48.466 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[21]` |
| 826 | 48.456 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[29]` |
| 827 | 48.447 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[16]` |
| 828 | 48.447 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[19]` |
| 829 | 48.446 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[163]` |
| 830 | 48.427 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[4]` |
| 831 | 48.417 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[77]` |
| 832 | 48.417 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[0]` |
| 833 | 48.416 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[28]` |
| 834 | 48.407 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[10]` |
| 835 | 48.377 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[11]` |
| 836 | 48.376 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[186]` |
| 837 | 48.367 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[10]` |
| 838 | 48.367 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[15]` |
| 839 | 48.347 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[109]` |
| 840 | 48.327 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[39]` |
| 841 | 48.327 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[77]` |
| 842 | 48.326 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[16]` |
| 843 | 48.317 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[14]` |
| 844 | 48.307 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[129]` |
| 845 | 48.307 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[13]` |
| 846 | 48.297 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[130]` |
| 847 | 48.297 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[16]` |
| 848 | 48.296 us | `cargo-fuzz` | `sketch_projected_point_distance_ratio` | `seed[263]` |
| 849 | 48.267 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[77]` |
| 850 | 48.267 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[1]` |
| 851 | 48.267 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[81]` |
| 852 | 48.257 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[5]` |
| 853 | 48.257 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[16]` |
| 854 | 48.257 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[14]` |
| 855 | 48.237 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[38]` |
| 856 | 48.237 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[4]` |
| 857 | 48.227 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[38]` |
| 858 | 48.217 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[117]` |
| 859 | 48.217 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[77]` |
| 860 | 48.207 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[0]` |
| 861 | 48.197 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[18]` |
| 862 | 48.197 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[3]` |
| 863 | 48.197 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[12]` |
| 864 | 48.197 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[28]` |
| 865 | 48.197 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[41]` |
| 866 | 48.186 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[1]` |
| 867 | 48.176 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[183]` |
| 868 | 48.176 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[2]` |
| 869 | 48.176 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[3]` |
| 870 | 48.167 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[5]` |
| 871 | 48.167 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[10]` |
| 872 | 48.166 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[18]` |
| 873 | 48.157 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[5]` |
| 874 | 48.157 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[16]` |
| 875 | 48.137 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[11]` |
| 876 | 48.137 us | `cargo-fuzz` | `sketch_projected_line_orientation` | `seed[9]` |
| 877 | 48.127 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[49]` |
| 878 | 48.127 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[217]` |
| 879 | 48.127 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[38]` |
| 880 | 48.126 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[0]` |
| 881 | 48.126 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[78]` |
| 882 | 48.117 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[14]` |
| 883 | 48.116 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[78]` |
| 884 | 48.107 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[152]` |
| 885 | 48.107 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[77]` |
| 886 | 48.097 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[217]` |
| 887 | 48.096 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[49]` |
| 888 | 48.096 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[11]` |
| 889 | 48.087 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[122]` |
| 890 | 48.087 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[11]` |
| 891 | 48.087 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[0]` |
| 892 | 48.087 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[0]` |
| 893 | 48.086 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[100]` |
| 894 | 48.086 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[0]` |
| 895 | 48.067 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[16]` |
| 896 | 48.067 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[0]` |
| 897 | 48.066 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[1]` |
| 898 | 48.037 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[10]` |
| 899 | 48.037 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[100]` |
| 900 | 48.027 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[21]` |
| 901 | 48.027 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[77]` |
| 902 | 48.026 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[1]` |
| 903 | 48.007 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[71]` |
| 904 | 48.007 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[14]` |
| 905 | 48.007 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[14]` |
| 906 | 47.996 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[49]` |
| 907 | 47.987 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[78]` |
| 908 | 47.987 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[186]` |
| 909 | 47.987 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[16]` |
| 910 | 47.977 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[49]` |
| 911 | 47.967 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[49]` |
| 912 | 47.967 us | `cargo-fuzz` | `sketch_projected_line_length_range` | `seed[15]` |
| 913 | 47.966 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[29]` |
| 914 | 47.956 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[15]` |
| 915 | 47.946 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[14]` |
| 916 | 47.927 us | `cargo-fuzz` | `failed_constraint_minimal_removals` | `seed[188]` |
| 917 | 47.927 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[39]` |
| 918 | 47.927 us | `cargo-fuzz` | `sketch_projected_point_distance_ratio` | `seed[100]` |
| 919 | 47.926 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[54]` |
| 920 | 47.917 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[109]` |
| 921 | 47.917 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[113]` |
| 922 | 47.916 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[4]` |
| 923 | 47.886 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[15]` |
| 924 | 47.867 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[18]` |
| 925 | 47.857 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[28]` |
| 926 | 47.847 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[16]` |
| 927 | 47.847 us | `cargo-fuzz` | `sketch_projected_line_arc_sweep_length` | `seed[117]` |
| 928 | 47.827 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[13]` |
| 929 | 47.827 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[49]` |
| 930 | 47.826 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[23]` |
| 931 | 47.817 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[14]` |
| 932 | 47.787 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[14]` |
| 933 | 47.776 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[255]` |
| 934 | 47.767 us | `cargo-fuzz` | `sketch_projected_point_on_circle` | `seed[49]` |
| 935 | 47.757 us | `cargo-fuzz` | `sketch_projected_point_distance_ratio` | `seed[28]` |
| 936 | 47.756 us | `cargo-fuzz` | `sketch_projected_cubic_curve_line_tangent` | `seed[77]` |
| 937 | 47.747 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[28]` |
| 938 | 47.727 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[66]` |
| 939 | 47.727 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[286]` |
| 940 | 47.727 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[16]` |
| 941 | 47.697 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[101]` |
| 942 | 47.697 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_tangent` | `seed[66]` |
| 943 | 47.697 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[159]` |
| 944 | 47.697 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[15]` |
| 945 | 47.696 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[39]` |
| 946 | 47.677 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[66]` |
| 947 | 47.667 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[23]` |
| 948 | 47.667 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[49]` |
| 949 | 47.667 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[16]` |
| 950 | 47.666 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[49]` |
| 951 | 47.666 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[93]` |
| 952 | 47.657 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[183]` |
| 953 | 47.647 us | `cargo-fuzz` | `sketch_projected_point_line_radius_equality` | `seed[15]` |
| 954 | 47.626 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[220]` |
| 955 | 47.617 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[28]` |
| 956 | 47.606 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[130]` |
| 957 | 47.597 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[124]` |
| 958 | 47.596 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[101]` |
| 959 | 47.587 us | `cargo-fuzz` | `sketch_projected_equal_point_distance_point_line_distance` | `seed[49]` |
| 960 | 47.587 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[28]` |
| 961 | 47.577 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[179]` |
| 962 | 47.577 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[49]` |
| 963 | 47.567 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[183]` |
| 964 | 47.566 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[286]` |
| 965 | 47.557 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[101]` |
| 966 | 47.557 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[49]` |
| 967 | 47.556 us | `cargo-fuzz` | `sketch_projected_equal_point_point_distances` | `seed[183]` |
| 968 | 47.537 us | `cargo-fuzz` | `sketch_projected_arc_cubic_curve_second_order_contact` | `seed[188]` |
| 969 | 47.537 us | `cargo-fuzz` | `sketch_projected_cubic_line_tangent` | `seed[78]` |
| 970 | 47.537 us | `cargo-fuzz` | `sketch_projected_oriented_angle` | `seed[81]` |
| 971 | 47.537 us | `cargo-fuzz` | `sketch_projected_point_line_distance` | `seed[77]` |
| 972 | 47.536 us | `cargo-fuzz` | `sketch_projected_distance` | `seed[77]` |
| 973 | 47.526 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[3]` |
| 974 | 47.507 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[77]` |
| 975 | 47.497 us | `cargo-fuzz` | `sketch_projected_length_ratio` | `seed[49]` |
| 976 | 47.496 us | `cargo-fuzz` | `sketch_projected_point_line_distance_range` | `seed[14]` |
| 977 | 47.496 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[10]` |
| 978 | 47.477 us | `cargo-fuzz` | `sketch_projected_equal_point_line_distances` | `seed[49]` |
| 979 | 47.477 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[49]` |
| 980 | 47.437 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[1]` |
| 981 | 47.437 us | `cargo-fuzz` | `sketch_projected_point_on_cubic` | `seed[187]` |
| 982 | 47.437 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[124]` |
| 983 | 47.427 us | `cargo-fuzz` | `sketch_projected_length_difference` | `seed[49]` |
| 984 | 47.417 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[103]` |
| 985 | 47.417 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[168]` |
| 986 | 47.407 us | `cargo-fuzz` | `sketch_projected_arc_line_tangent` | `seed[152]` |
| 987 | 47.407 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_c2` | `seed[37]` |
| 988 | 47.407 us | `cargo-fuzz` | `sketch_projected_line_radius_equality` | `seed[166]` |
| 989 | 47.407 us | `cargo-fuzz` | `sketch_projected_point_on_arc` | `seed[64]` |
| 990 | 47.397 us | `cargo-fuzz` | `sketch_projected_line_symmetry` | `seed[130]` |
| 991 | 47.387 us | `cargo-fuzz` | `sketch_projected_distance_range` | `seed[15]` |
| 992 | 47.386 us | `cargo-fuzz` | `sketch_projected_point_distance_difference` | `seed[122]` |
| 993 | 47.377 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_tangent` | `seed[15]` |
| 994 | 47.377 us | `cargo-fuzz` | `sketch_projected_equal_length` | `seed[78]` |
| 995 | 47.377 us | `cargo-fuzz` | `sketch_projected_point_on_cubic_curve` | `seed[56]` |
| 996 | 47.376 us | `cargo-fuzz` | `sketch_projected_length_point_line_distance` | `seed[49]` |
| 997 | 47.367 us | `cargo-fuzz` | `sketch_projected_cubic_curve_cubic_curve_g2` | `seed[8]` |
| 998 | 47.367 us | `cargo-fuzz` | `sketch_projected_line_circle_tangent` | `seed[129]` |
| 999 | 47.357 us | `cargo-fuzz` | `sketch_projected_point_concentric` | `seed[4]` |
| 1000 | 47.347 us | `cargo-fuzz` | `sketch_projected_point_radius_equality` | `seed[56]` |

## Fuzz Target Coverage

Every target registered in `fuzz/Cargo.toml` is listed, including targets whose cases were faster than the global 1,000-case history cutoff.

| Fuzz target | Cases sampled | Worst current time | Cases in history | Cases promoted |
| --- | ---: | ---: | ---: | ---: |
| `active_set_quadratic_regeneration` | 299 | 14.039 us | 0 | 0 |
| `algebraic_binary` | 299 | 8.159 us | 0 | 0 |
| `algebraic_difference_comparison` | 299 | 620 ns | 0 | 0 |
| `algebraic_mobius` | 299 | 5.849 us | 0 | 0 |
| `algebraic_polynomial_image` | 299 | 1.960 us | 0 | 0 |
| `algebraic_rational_image` | 299 | 2.560 us | 0 | 0 |
| `curve_resultant` | 299 | 4.630 us | 0 | 0 |
| `curve_substitution` | 299 | 1.010 us | 0 | 0 |
| `dense_bareiss_multi_rhs` | 299 | 7.640 us | 0 | 0 |
| `failed_constraint_minimal_removals` | 299 | 51.847 us | 37 | 8 |
| `hyperreal_representations` | 299 | 4.270 us | 0 | 0 |
| `modified_newton_bounded_quadratic_seed` | 299 | 31.018 us | 0 | 0 |
| `modified_newton_bounded_substitution_seed` | 299 | 11.659 us | 0 | 0 |
| `sketch_arc_arc_tangent` | 299 | 17.289 us | 0 | 0 |
| `sketch_arc_cubic_second_order` | 299 | 15.529 us | 0 | 0 |
| `sketch_arc_cubic_tangent` | 299 | 15.409 us | 0 | 0 |
| `sketch_arc_line_tangent` | 299 | 15.119 us | 0 | 0 |
| `sketch_circle_circle_tangent` | 299 | 15.959 us | 0 | 0 |
| `sketch_concentric` | 299 | 15.759 us | 0 | 0 |
| `sketch_cubic_cubic_c2` | 299 | 15.249 us | 0 | 0 |
| `sketch_cubic_cubic_g2` | 299 | 15.069 us | 0 | 0 |
| `sketch_cubic_cubic_tangent` | 299 | 15.129 us | 0 | 0 |
| `sketch_cubic_line_tangent` | 299 | 16.489 us | 0 | 0 |
| `sketch_failed_constraints` | 299 | 17.409 us | 0 | 0 |
| `sketch_line_arc_length` | 299 | 14.959 us | 0 | 0 |
| `sketch_line_arc_sweep_length` | 299 | 14.939 us | 0 | 0 |
| `sketch_oriented_angle` | 299 | 15.389 us | 0 | 0 |
| `sketch_point_line_incidence` | 299 | 15.779 us | 0 | 0 |
| `sketch_point_on_arc` | 299 | 16.129 us | 0 | 0 |
| `sketch_point_on_cubic` | 299 | 15.149 us | 0 | 0 |
| `sketch_projected_arc_cubic_curve_second_order_contact` | 299 | 52.246 us | 35 | 9 |
| `sketch_projected_arc_cubic_curve_tangent` | 299 | 49.447 us | 32 | 6 |
| `sketch_projected_arc_line_tangent` | 299 | 49.457 us | 34 | 4 |
| `sketch_projected_cubic_curve_cubic_curve_c2` | 299 | 49.566 us | 32 | 1 |
| `sketch_projected_cubic_curve_cubic_curve_g2` | 298 | 56.816 us | 27 | 4 |
| `sketch_projected_cubic_curve_cubic_curve_tangent` | 298 | 49.157 us | 29 | 3 |
| `sketch_projected_cubic_curve_line_tangent` | 298 | 58.496 us | 27 | 4 |
| `sketch_projected_cubic_line_tangent` | 298 | 56.706 us | 30 | 6 |
| `sketch_projected_distance` | 298 | 50.647 us | 30 | 4 |
| `sketch_projected_distance_range` | 298 | 49.786 us | 34 | 4 |
| `sketch_projected_equal_length` | 298 | 48.497 us | 32 | 1 |
| `sketch_projected_equal_point_distance_point_line_distance` | 298 | 48.237 us | 27 | 0 |
| `sketch_projected_equal_point_line_distances` | 298 | 51.966 us | 29 | 2 |
| `sketch_projected_equal_point_point_distances` | 298 | 48.847 us | 25 | 2 |
| `sketch_projected_length_difference` | 298 | 48.776 us | 27 | 3 |
| `sketch_projected_length_point_line_distance` | 298 | 48.866 us | 24 | 2 |
| `sketch_projected_length_ratio` | 298 | 48.927 us | 28 | 4 |
| `sketch_projected_line_arc_sweep_length` | 298 | 51.247 us | 25 | 3 |
| `sketch_projected_line_circle_tangent` | 298 | 48.787 us | 28 | 1 |
| `sketch_projected_line_length_range` | 298 | 48.817 us | 28 | 3 |
| `sketch_projected_line_orientation` | 298 | 48.997 us | 24 | 2 |
| `sketch_projected_line_radius_equality` | 298 | 49.127 us | 27 | 2 |
| `sketch_projected_line_symmetry` | 298 | 48.767 us | 30 | 0 |
| `sketch_projected_oriented_angle` | 298 | 48.537 us | 30 | 2 |
| `sketch_projected_point_concentric` | 298 | 51.817 us | 26 | 1 |
| `sketch_projected_point_distance_difference` | 298 | 49.277 us | 28 | 1 |
| `sketch_projected_point_distance_ratio` | 298 | 49.157 us | 26 | 4 |
| `sketch_projected_point_line_distance` | 298 | 49.647 us | 30 | 0 |
| `sketch_projected_point_line_distance_range` | 298 | 48.127 us | 25 | 1 |
| `sketch_projected_point_line_radius_equality` | 298 | 48.617 us | 23 | 1 |
| `sketch_projected_point_on_arc` | 298 | 47.167 us | 19 | 2 |
| `sketch_projected_point_on_circle` | 298 | 48.777 us | 22 | 2 |
| `sketch_projected_point_on_cubic` | 298 | 47.067 us | 24 | 4 |
| `sketch_projected_point_on_cubic_curve` | 298 | 48.217 us | 24 | 3 |
| `sketch_projected_point_radius_equality` | 298 | 49.306 us | 22 | 1 |
| `sketch_workplane_symmetry` | 298 | 14.999 us | 0 | 0 |
| `sparse_pattern_preserving_bareiss` | 298 | 4.699 us | 0 | 0 |

## Retention Policy

- Every registered fuzz target contributes deterministic replay seeds.
- Each refresh releases the fastest promoted case and promotes the worst eligible historical offender.
- `promoted_slow_offenders.txt` is the durable 100-case replay set used for dedicated Criterion rows and the lexicase score.
